"","UniProt_Name","Pfam_Name","Distance","Similarity_Score","V3"
"18129","Tubulin polyglutamylase complex subunit 2 (PGs2)","Tubulin polyglutamylase complex subunit 1-like, C-terminal",0.146312260536399,0.853687739463601,""
"18130","Nicolin-1 (NPCEDRG) (Tubulin polyglutamylase complex subunit 5) (PGs5)","Tubulin polyglutamylase complex subunit 1-like, C-terminal",0.332316668413514,0.667683331586486,""
"18131","Kinetochore protein NDC80 homolog (Highly expressed in cancer protein) (Kinetochore protein Hec1) (HsHec1) (Kinetochore-associated protein 2) (Retinoblastoma-associated protein HEC)","Kinetochore protein NDC80 loop region",0.305733910706286,0.694266089293714,""
"18132","Proteasome adapter and scaffold protein ECM29 (Ecm29 proteasome adapter and scaffold) (Proteasome-associated protein ECM29 homolog)","Proteasome adapter and scaffold protein ECM29, HEAT-repeat domain",0.236881234979095,0.763118765020905,"TPR"
"18133","Transmembrane protein 11, mitochondrial (Protein PM1) (Protein PMI)","Transmembrane protein 131 second Ig-like domain",0.228816994425899,0.771183005574101,"E-set"
"18134","Transmembrane protein 201 (Spindle-associated membrane protein 1)","Transmembrane protein 131 second Ig-like domain",0.216901774348583,0.783098225651417,"E-set"
"18135","DET1 homolog (De-etiolated-1 homolog)","TMEM131 homolog third Ig-like domain",0.318506006006006,0.681493993993994,"E-set"
"18136","B-cell receptor CD22 (B-lymphocyte cell adhesion molecule) (BL-CAM) (Sialic acid-binding Ig-like lectin 2) (Siglec-2) (T-cell surface antigen Leu-14) (CD antigen CD22)","B-cell receptor CD22-like, first Ig-like",0.359625194056332,0.640374805943668,"E-set"
"18137","Nucleoporin SEH1 (GATOR2 complex protein SEH1) (Nup107-160 subcomplex subunit SEH1) (SEC13-like protein)","Nucleoporin pom152-like, first immunoglobulin-like domain",0.351870595291648,0.648129404708352,"E-set"
"18138","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]","Adhesion G-protein coupled receptor F3-like, Ig-like domain",0.314078775070799,0.685921224929201,"E-set"
"18139","Etoposide-induced protein 2.4 homolog (p53-induced gene 8 protein)","Adhesion G-protein coupled receptor F3-like, Ig-like domain",0.309146277051073,0.690853722948927,"E-set"
"18140","Adhesion G protein-coupled receptor B2 (Brain-specific angiogenesis inhibitor 2)","Adhesion G-protein coupled receptor F3-like, Ig-like domain",0.244091337099812,0.755908662900188,"E-set"
"18141","Adhesion G protein-coupled receptor B3 (Brain-specific angiogenesis inhibitor 3)","Adhesion G-protein coupled receptor F3-like, Ig-like domain",0.233282889426957,0.766717110573043,"E-set"
"18142","Adhesion G protein-coupled receptor L1 (Calcium-independent alpha-latrotoxin receptor 1) (CIRL-1) (Latrophilin-1) (Lectomedin-2)","Adhesion G-protein coupled receptor F3-like, Ig-like domain",0.282669924581601,0.717330075418399,"E-set"
"18143","Adhesion G protein-coupled receptor L2 (Calcium-independent alpha-latrotoxin receptor 2) (CIRL-2) (Latrophilin homolog 1) (Latrophilin-2) (Lectomedin-1)","Adhesion G-protein coupled receptor F3-like, Ig-like domain",0.298716423827931,0.701283576172069,"E-set"
"18144","Adhesion G protein-coupled receptor E5 (Leukocyte antigen CD97) (CD antigen CD97) [Cleaved into: Adhesion G protein-coupled receptor E5 subunit alpha; Adhesion G protein-coupled receptor E5 subunit beta]","Adhesion G-protein coupled receptor F3-like, Ig-like domain",0.3355724005198,0.6644275994802,"E-set"
"18145","Adhesion G protein-coupled receptor E1 (EGF-like module receptor 1) (EGF-like module-containing mucin-like hormone receptor-like 1) (EMR1 hormone receptor)","Adhesion G-protein coupled receptor F3-like, Ig-like domain",0.286399997396444,0.713600002603556,"E-set"
"18146","Adhesion G-protein coupled receptor F1 (G protein-coupled receptor 110) (G protein-coupled receptor KPG_012) (G protein-coupled receptor PGR19)","Adhesion G-protein coupled receptor F3-like, Ig-like domain",0.298865640839719,0.701134359160281,"E-set"
"18147","Adhesion G-protein coupled receptor D1 (G-protein coupled receptor 133) (G-protein coupled receptor PGR25)","Adhesion G-protein coupled receptor F3-like, Ig-like domain",0.266948086557936,0.733051913442064,"E-set"
"18148","Adhesion G protein-coupled receptor A1 (G-protein coupled receptor 123)","Adhesion G-protein coupled receptor F3-like, Ig-like domain",0.223025857996881,0.776974142003119,"E-set"
"18149","Adhesion G protein-coupled receptor G3 (G-protein coupled receptor 97) (G-protein coupled receptor PGR26)","Adhesion G-protein coupled receptor F3-like, Ig-like domain",0.268783965563627,0.731216034436373,"E-set"
"18150","Adhesion G protein-coupled receptor A3 (G-protein coupled receptor 125)","Adhesion G-protein coupled receptor F3-like, Ig-like domain",0.215933659415321,0.784066340584679,"E-set"
"18151","Adhesion G protein-coupled receptor F5 (G-protein coupled receptor 116)","Adhesion G-protein coupled receptor F3-like, Ig-like domain",0.215933659415321,0.784066340584679,"E-set"
"18152","Adhesion G protein-coupled receptor F4 (G-protein coupled receptor 115) (G-protein coupled receptor PGR18)","Adhesion G-protein coupled receptor F3-like, Ig-like domain",0.27028141989127,0.72971858010873,"E-set"
"18153","Adhesion G-protein coupled receptor G5 (G-protein coupled receptor 114) (G-protein coupled receptor PGR27)","Adhesion G-protein coupled receptor F3-like, Ig-like domain",0.273157424146506,0.726842575853494,"E-set"
"18154","Adhesion G-protein coupled receptor G4 (G-protein coupled receptor 112)","Adhesion G-protein coupled receptor F3-like, Ig-like domain",0.219802726948772,0.780197273051228,"E-set"
"18155","Adhesion G-protein coupled receptor G2 (G-protein coupled receptor 64) (Human epididymis-specific protein 6) (He6)","Adhesion G-protein coupled receptor F3-like, Ig-like domain",0.268623952703294,0.731376047296706,"E-set"
"18156","Probable G-protein coupled receptor 156 (G-protein coupled receptor PGR28) (GABAB-related G-protein coupled receptor)","Adhesion G-protein coupled receptor F3-like, Ig-like domain",0.330073356049775,0.669926643950225,"E-set"
"18157","Adhesion G-protein coupled receptor G7 (G-protein coupled receptor 128)","Adhesion G-protein coupled receptor F3-like, Ig-like domain",0.219802726948772,0.780197273051228,"E-set"
"18158","Adhesion G protein-coupled receptor A2 (G-protein coupled receptor 124) (Tumor endothelial marker 5)","Adhesion G-protein coupled receptor F3-like, Ig-like domain",0.254282707433256,0.745717292566744,"E-set"
"18159","Adhesion G protein-coupled receptor E3 (EGF-like module receptor 3) (EGF-like module-containing mucin-like hormone receptor-like 3)","Adhesion G-protein coupled receptor F3-like, Ig-like domain",0.258074132586393,0.741925867413607,"E-set"
"18160","Adhesion G protein-coupled receptor L3 (Calcium-independent alpha-latrotoxin receptor 3) (CIRL-3) (Latrophilin-3) (Lectomedin-3)","Adhesion G-protein coupled receptor F3-like, Ig-like domain",0.273426056706424,0.726573943293576,"E-set"
"18161","Adhesion G protein-coupled receptor L4 (EGF, latrophilin and seven transmembrane domain-containing protein 1) (EGF-TM7-latrophilin-related protein) (ETL protein)","Adhesion G-protein coupled receptor F3-like, Ig-like domain",0.305696931415428,0.694303068584572,"E-set"
"18162","Adhesion G protein-coupled receptor E2 (EGF-like module receptor 2) (EGF-like module-containing mucin-like hormone receptor-like 2) (CD antigen CD312)","Adhesion G-protein coupled receptor F3-like, Ig-like domain",0.282385660478881,0.717614339521119,"E-set"
"18163","Germ cell-specific gene 1-like protein (GSG1-like protein)","Adhesion G-protein coupled receptor F3-like, Ig-like domain",0.301569169190443,0.698430830809557,"E-set"
"18164","Cilia- and flagella-associated protein 20 (Basal body up-regulated protein 22) (Transcription factor IIB)","Cilia- and flagella-associated protein 47 domain",0.218716931216931,0.781283068783069,""
"18165","Cilia- and flagella-associated protein 46 (Tetratricopeptide repeat protein 40)","Cilia- and flagella-associated protein 47 domain",0.167622148841191,0.832377851158809,""
"18166","Cilia- and flagella-associated protein 73 (Coiled-coil domain-containing protein 42B)","Cilia- and flagella-associated protein 47 domain",0.173694548741482,0.826305451258518,""
"18167","Cilia- and flagella-associated protein 337 (WD repeat-containing protein 49)","Cilia- and flagella-associated protein 47 domain",0.163583778286295,0.836416221713705,""
"18168","Nuclear envelope integral membrane protein 1","Nuclear anchorage protein 1, spectrin repeat",0.255411255411256,0.744588744588744,"Spectrin"
"18169","Neuropilin-2 (Vascular endothelial cell growth factor 165 receptor 2)","Nuclear anchorage protein 1, spectrin repeat",0.300269395974592,0.699730604025408,"Spectrin"
"18170","Fibulin-1 (FIBL-1)","Fibulin-2 domain",0.3125,0.6875,""
"18171","Fibulin-2 (FIBL-2)","Fibulin-2 domain",0.273148148148148,0.726851851851852,""
"18172","Fibulin-7 (FIBL-7)","Fibulin-2 domain",0.3125,0.6875,""
"18173","NXPE family member 4 (Protein FAM55D)","NXPE family member 4-like, C-terminal domain",0.243959868959869,0.756040131040131,"SGNH_hydrolase"
"18174","NXPE family member 3 (Protein FAM55C)","NXPE family member 4-like, C-terminal domain",0.243959868959869,0.756040131040131,"SGNH_hydrolase"
"18175","Defensin alpha 5 (Defensin-5) (HD5(20-94)) [Cleaved into: HD5(23-94); HD5(29-94); HD5(56-94); HD5(63-94)]","Defensin-like",0.362545787545788,0.637454212454212,"Knottin_1"
"18176","Defensin-6 (Defensin, alpha 6)","Defensin-like",0.253418803418803,0.746581196581197,"Knottin_1"
"18177","Centrosomal protein of 85 kDa-like (Serologically defined breast cancer antigen NY-BR-15)","Centrosomal protein of 85 kDa-like, CC4 coiled-coil domain",0.22113646072383,0.77886353927617,""
"18178","Centrosomal protein of 85 kDa (Cep85) (Coiled-coil domain-containing protein 21)","Centrosomal protein of 85 kDa-like, CC4 coiled-coil domain",0.20848233290762,0.79151766709238,""
"18179","Centrosomal protein of 95 kDa (Cep95) (Coiled-coil domain-containing protein 45)","Centrosomal protein of 85 kDa-like, CC4 coiled-coil domain",0.205395913154534,0.794604086845466,""
"18180","Centrosomal protein CCDC61 (Coiled-coil domain-containing protein 61) (VFL3 homolog)","Centrosomal protein of 85 kDa-like, CC4 coiled-coil domain",0.269221481696127,0.730778518303873,""
"18181","Unconventional myosin-Ic (Myosin I beta) (MMI-beta) (MMIb)","Unconventional myosin-XVIIIa SH3 domain",0.245712680518715,0.754287319481285,"SH3"
"18182","Unconventional myosin-If (Myosin-Ie)","Unconventional myosin-XVIIIa SH3 domain",0.197853072853073,0.802146927146927,"SH3"
"18183","Unconventional myosin-Ib (MYH-1c) (Myosin I alpha) (MMI-alpha) (MMIa)","Unconventional myosin-XVIIIa SH3 domain",0.270649640214858,0.729350359785142,"SH3"
"18184","Unconventional myosin-Id","Unconventional myosin-XVIIIa SH3 domain",0.128205128205128,0.871794871794872,"SH3"
"18185","Unconventional myosin-VIIa","Unconventional myosin-XVIIIa SH3 domain",0.111111111111111,0.888888888888889,"SH3"
"18186","Unconventional myosin-VIIb","Unconventional myosin-XVIIIa SH3 domain",0.132478632478632,0.867521367521368,"SH3"
"18187","Unconventional myosin-XVIIIb","Unconventional myosin-XVIIIa SH3 domain",0.114468864468865,0.885531135531135,"SH3"
"18188","Unconventional myosin-Ih (Myosin-1H)","Unconventional myosin-XVIIIa SH3 domain",0.191900691900692,0.808099308099308,"SH3"
"18189","Unconventional myosin-XVIIIa (Molecule associated with JAK3 N-terminus) (MAJN) (Myosin containing a PDZ domain) (Surfactant protein receptor SP-R210) (SP-R210)","Unconventional myosin-XVIIIa SH3 domain",0.29988624328247,0.70011375671753,"SH3"
"18190","Unconventional myosin-Vc","Unconventional myosin-XVIIIa SH3 domain",0.150641025641026,0.849358974358974,"SH3"
"18191","Unconventional myosin-Vb","Unconventional myosin-XVIIIa SH3 domain",0.150641025641026,0.849358974358974,"SH3"
"18192","DNA repair protein RAD51 homolog 2 (R51H2) (RAD51 homolog B) (Rad51B) (RAD51-like protein 1)","DNA repair protein RAD5A UBA domain",0.278270280444194,0.721729719555806,"UBA"
"18193","DNA repair protein RAD51 homolog 3 (R51H3) (RAD51 homolog C) (RAD51-like protein 2)","DNA repair protein RAD5A UBA domain",0.288248231019315,0.711751768980685,"UBA"
"18194","DNA dC->dU-editing enzyme APOBEC-3A (A3A) (EC 3.5.4.38) (Phorbolin-1)","DNA repair protein RAD5A UBA domain",0.401131815044859,0.598868184955141,"UBA"
"18195","DNA repair protein RAD52 homolog","DNA repair protein RAD5A UBA domain",0.148214285714286,0.851785714285714,"UBA"
"18196","DNA repair protein RAD51 homolog 1 (HsRAD51) (hRAD51) (RAD51 homolog A)","DNA repair protein RAD5A UBA domain",0.283061587918314,0.716938412081686,"UBA"
"18197","DNA repair protein RAD50 (hRAD50) (EC 3.6.-.-)","DNA repair protein RAD5A UBA domain",0.243462334766683,0.756537665233317,"UBA"
"18198","Ubiquitin thioesterase OTU1 (EC 3.4.19.12) (DUBA-8) (HIV-1-induced protease 7) (HIN-7) (HsHIN7) (OTU domain-containing protein 2)","Ubiquitin thioesterase OTU1, C-terminal C2H2-type zinc finger",0.312249300240151,0.687750699759849,"C2H2-zf"
"18199","Ubiquitin-protein ligase E3B (EC 2.3.2.26) (HECT-type ubiquitin transferase E3B)","Ubiquitin thioesterase OTU1, C-terminal C2H2-type zinc finger",0.309465070181078,0.690534929818922,"C2H2-zf"
"18200","Ubiquitin thioesterase otulin (EC 3.4.19.12) (Deubiquitinating enzyme otulin) (OTU domain-containing deubiquitinase with linear linkage specificity) (Ubiquitin thioesterase Gumby)","Ubiquitin thioesterase OTU1, C-terminal C2H2-type zinc finger",0.357445793322095,0.642554206677905,"C2H2-zf"
"18201","Ubiquitin thioesterase OTUB2 (EC 3.4.19.12) (Deubiquitinating enzyme OTUB2) (OTU domain-containing ubiquitin aldehyde-binding protein 2) (Otubain-2) (Ubiquitin-specific-processing protease OTUB2)","Ubiquitin thioesterase OTU1, C-terminal C2H2-type zinc finger",0.345286384835565,0.654713615164435,"C2H2-zf"
"18202","Ubiquitin thioesterase OTUB1 (EC 3.4.19.12) (Deubiquitinating enzyme OTUB1) (OTU domain-containing ubiquitin aldehyde-binding protein 1) (Otubain-1) (hOTU1) (Ubiquitin-specific-processing protease OTUB1)","Ubiquitin thioesterase OTU1, C-terminal C2H2-type zinc finger",0.3515658074731,0.6484341925269,"C2H2-zf"
"18203","Neural cell adhesion molecule L1-like protein (Close homolog of L1) [Cleaved into: Processed neural cell adhesion molecule L1-like protein]","Nuclear elongation and deformation protein 1-like, middle domain",0.35472621902478,0.64527378097522,""
"18204","Leiomodin-1 (64 kDa autoantigen 1D) (64 kDa autoantigen 1D3) (64 kDa autoantigen D1) (Leiomodin, muscle form) (Smooth muscle leiomodin) (SM-Lmod) (Thyroid-associated ophthalmopathy autoantigen)","Nuclear elongation and deformation protein 1-like, middle domain",0.402341656244417,0.597658343755583,""
"18205","La-related protein 1 (La ribonucleoprotein domain family member 1)","Nuclear elongation and deformation protein 1-like, middle domain",0.277452837195484,0.722547162804516,""
"18206","Plexin domain-containing protein 1 (Tumor endothelial marker 3) (Tumor endothelial marker 7)","Nuclear elongation and deformation protein 1-like, middle domain",0.284024963154016,0.715975036845984,""
"18207","Chloride intracellular channel protein 6 (Glutaredoxin-like oxidoreductase CLIC6) (EC 1.8.-.-) (Parchorin)","Nuclear elongation and deformation protein 1-like, middle domain",0.335804132973944,0.664195867026056,""
"18208","Noelin (Neuronal olfactomedin-related ER localized protein) (Olfactomedin-1)","Nuclear elongation and deformation protein 1-like, middle domain",0.269266917293233,0.730733082706767,""
"18209","Endophilin-A2 (EEN fusion partner of MLL) (Endophilin-2) (Extra eleven-nineteen leukemia fusion gene protein) (EEN) (SH3 domain protein 2B) (SH3 domain-containing GRB2-like protein 1)","Nuclear elongation and deformation protein 1-like, middle domain",0.387500096477417,0.612499903522583,""
"18210","Nucleoredoxin-like protein 2 (Rod-derived cone viability factor 2) (RdCVF2)","Nuclear elongation and deformation protein 1-like, middle domain",0.311629901960784,0.688370098039216,""
"18211","Cilia- and flagella-associated protein 100 (Coiled-coil domain-containing protein 37)","Cilia- and flagella-associated protein 161-like domain",0.177995642701525,0.822004357298475,"Trefoil"
"18212","Cilia- and flagella-associated protein 221 (Primary ciliary dyskinesia protein 1)","Cilia- and flagella-associated protein 161-like domain",0.166943653054764,0.833056346945236,"Trefoil"
"18213","Sialidase-2 (EC 3.2.1.18) (Cytosolic sialidase) (N-acetyl-alpha-neuraminidase 2)","Cilia- and flagella-associated protein 161-like domain",0.319675925925926,0.680324074074074,"Trefoil"
"18214","Protein Flattop (Cilia- and flagella-associated protein 126)","Cilia- and flagella-associated protein 161-like domain",0.259953703703704,0.740046296296296,"Trefoil"
